slug,title,year,rating
the-lord-of-the-rings-the-fellowship-of-the-ring,"The Lord of the Rings: The Fellowship of the Ring",2001,4
oceans-eleven-2001,"Ocean's Eleven",2001,3
spy-game,"Spy Game",2001,3
frailty,"Frailty",2001,4
behind-enemy-lines-2001,"Behind Enemy Lines",2001,3
harry-potter-and-the-philosophers-stone,"Harry Potter and the Philosopher's Stone",2001,3
the-one,"The One",2001,2
shallow-hal,"Shallow Hal",2001,3
monsters-inc,"Monsters, Inc.",2001,3.5
thir13en-ghosts,"Thir13en Ghosts",2001,3
k-pax,"K-PAX",2001,3
bandits-2001,"Bandits",2001,3
joy-ride,"Joy Ride",2001,3
the-royal-tenenbaums,"The Royal Tenenbaums",2001,4
zoolander,"Zoolander",2001,3
vidocq,"Vidocq",2001,2.5
ichi-the-killer,"Ichi the Killer",2001,3
band-of-brothers,"Band of Brothers",2001,3.5
dog-days,"Dog Days",2001,3.5
training-day,"Training Day",2001,4
jay-and-silent-bob-strike-back,"Jay and Silent Bob Strike Back",2001,2
forklift-driver-klaus-the-first-day-on-the-job,"Forklift Driver Klaus: The First Day on the Job",2001,3
american-pie-2,"American Pie 2",2001,3.5
rush-hour-2,"Rush Hour 2",2001,3
the-princess-diaries,"The Princess Diaries",2001,1.5
the-others,"The Others",2001,3
planet-of-the-apes-2001,"Planet of the Apes",2001,2
spirited-away,"Spirited Away",2001,4
jurassic-park-iii,"Jurassic Park III",2001,1.5
legally-blonde,"Legally Blonde",2001,3
manitous-shoe,"Manitou's Shoe",2001,2.5
kiss-of-the-dragon,"Kiss of the Dragon",2001,3
shaolin-soccer,"Shaolin Soccer",2001,3
scary-movie-2,"Scary Movie 2",2001,1
final-fantasy-the-spirits-within,"Final Fantasy: The Spirits Within",2001,2.5
jeepers-creepers,"Jeepers Creepers",2001,3
ai-artificial-intelligence,"A.I. Artificial Intelligence",2001,3.5
the-fast-and-the-furious-2001,"The Fast and the Furious",2001,3
lara-croft-tomb-raider,"Lara Croft: Tomb Raider",2001,2
evolution,"Evolution",2001,3
pearl-harbor,"Pearl Harbor",2001,2
swordfish,"Swordfish",2001,2
moulin-rouge-2001,"Moulin Rouge!",2001,3.5
original-sin,"Original Sin",2001,2.5
the-mummy-returns,"The Mummy Returns",2001,2.5
shrek,"Shrek",2001,4
captain-corellis-mandolin,"Captain Corelli's Mandolin",2001,2
bridget-joness-diary,"Bridget Jones's Diary",2001,2.5
tomcats,"Tomcats",2001,1
blow,"Blow",2001,3.5
a-knights-tale,"A Knight's Tale",2001,3.5
the-experiment,"The Experiment",2001,3.5
monkeybone,"Monkeybone",2001,2.5
sweet-november,"Sweet November",2001,2
hannibal,"Hannibal",2001,2.5
from-hell,"From Hell",2001,3
brotherhood-of-the-wolf,"Brotherhood of the Wolf",2001,4
the-wedding-planner,"The Wedding Planner",2001,2.5
avalon-2001,"Avalon",2001,2
donnie-darko,"Donnie Darko",2001,3.5
super-troopers,"Super Troopers",2001,2.5
enemy-at-the-gates,"Enemy at the Gates",2001,3
the-gift,"The Gift",2000,3
battle-royale,"Battle Royale",2000,3.5
miss-congeniality,"Miss Congeniality",2000,2
what-women-want,"What Women Want",2000,3
the-emperors-new-groove,"The Emperor's New Groove",2000,3.5
dude-wheres-my-car,"Dude, Where's My Car?",2000,2
dungeons-dragons,"Dungeons & Dragons",2000,0.5
cast-away,"Cast Away",2000,3.5
traffic,"Traffic",2000,3
frank-herberts-dune,"Frank Herbert's Dune",2000,3
unbreakable,"Unbreakable",2000,4.5
the-6th-day,"The 6th Day",2000,2.5
how-the-grinch-stole-christmas-2000,"How the Grinch Stole Christmas",2000,2.5
charlies-angels,"Charlie's Angels",2000,2.5
book-of-shadows-blair-witch-2,"Book of Shadows: Blair Witch 2",2000,1.5
versus,"Versus",2000,3
bedazzled-2000,"Bedazzled",2000,2.5
lost-souls,"Lost Souls",2000,1
meet-the-parents,"Meet the Parents",2000,3
the-crimson-rivers,"The Crimson Rivers",2000,3
almost-famous,"Almost Famous",2000,4
memento,"Memento",2000,4
snatch,"Snatch",2000,4
the-cell,"The Cell",2000,3.5
hollow-man,"Hollow Man",2000,2.5
coyote-ugly,"Coyote Ugly",2000,1.5
loser,"Loser",2000,3
what-lies-beneath,"What Lies Beneath",2000,3
x-men,"X-Men",2000,3
scary-movie-2000,"Scary Movie",2000,2
the-patriot-2000,"The Patriot",2000,3
the-perfect-storm,"The Perfect Storm",2000,3
shaft-2000,"Shaft",2000,2
crazy,"Crazy",2000,3.5
for-the-birds,"For the Birds",2000,3.5
gone-in-sixty-seconds,"Gone in Sixty Seconds",2000,3
in-the-mood-for-love,"In the Mood for Love",2000,4.5
road-trip,"Road Trip",2000,2
crouching-tiger-hidden-dragon,"Crouching Tiger, Hidden Dragon",2000,3.5
mission-impossible-ii,"Mission: Impossible II",2000,2
requiem-for-a-dream,"Requiem for a Dream",2000,3
gladiator-2000,"Gladiator",2000,4
frequency,"Frequency",2000,3
erkan-stefan,"Erkan & Stefan",2000,3
u-571,"U-571",2000,2
otto-the-disaster-movie,"Otto - The Disaster Movie",2000,0.5
romeo-must-die,"Romeo Must Die",2000,2
high-fidelity,"High Fidelity",2000,3.5
final-destination,"Final Destination",2000,3.5
mission-to-mars,"Mission to Mars",2000,3
pitch-black,"Pitch Black",2000,3.5
scream-3,"Scream 3",2000,2
anatomy,"Anatomy",2000,3
ring-0,"Ring 0",2000,2
the-convent,"The Convent",2000,2
american-psycho,"American Psycho",2000,3.5
galaxy-quest,"Galaxy Quest",1999,3.5
deuce-bigalow-male-gigolo,"Deuce Bigalow: Male Gigolo",1999,2
magnolia,"Magnolia",1999,4.5
the-green-mile,"The Green Mile",1999,4
flawless,"Flawless",1999,3
end-of-days,"End of Days",1999,2.5
the-world-is-not-enough,"The World Is Not Enough",1999,2.5
sleepy-hollow,"Sleepy Hollow",1999,3
toy-story-2,"Toy Story 2",1999,3.5
house-on-haunted-hill-1999,"House on Haunted Hill",1999,3
bringing-out-the-dead,"Bringing Out the Dead",1999,4
three-kings,"Three Kings",1999,4.5
double-jeopardy-1999,"Double Jeopardy",1999,3
for-love-of-the-game,"For Love of the Game",1999,1.5
fight-club,"Fight Club",1999,5
american-beauty,"American Beauty",1999,3
being-john-malkovich,"Being John Malkovich",1999,3
stigmata,"Stigmata",1999,2.5
the-bone-collector,"The Bone Collector",1999,2
the-astronauts-wife,"The Astronaut's Wife",1999,2.5
the-ninth-gate,"The Ninth Gate",1999,3
the-13th-warrior,"The 13th Warrior",1999,3.5
jin-roh-the-wolf-brigade,"Jin-Roh: The Wolf Brigade",1999,3.5
the-thomas-crown-affair-1999,"The Thomas Crown Affair",1999,3.5
the-sixth-sense,"The Sixth Sense",1999,3.5
deep-blue-sea,"Deep Blue Sea",1999,3
the-haunting-1999,"The Haunting",1999,2.5
american-pie,"American Pie",1999,3.5
wild-wild-west,"Wild Wild West",1999,2
south-park-bigger-longer-uncut,"South Park: Bigger, Longer & Uncut",1999,3.5
austin-powers-the-spy-who-shagged-me,"Austin Powers: The Spy Who Shagged Me",1999,2.5
dogma,"Dogma",1999,2.5
star-wars-episode-i-the-phantom-menace,"Star Wars: Episode I – The Phantom Menace",1999,1.5
notting-hill,"Notting Hill",1999,3
the-thirteenth-floor,"The Thirteenth Floor",1999,3
the-mummy-1999,"The Mummy",1999,3
10-things-i-hate-about-you,"10 Things I Hate About You",1999,3.5
edtv,"EDtv",1999,3.5
the-matrix,"The Matrix",1999,4
arlington-road,"Arlington Road",1999,3
cruel-intentions,"Cruel Intentions",1999,2.5
8mm,"8MM",1999,3.5
existenz,"eXistenZ",1999,2.5
simply-irresistible,"Simply Irresistible",1999,1
shes-all-that,"She's All That",1999,2.5
the-blair-witch-project,"The Blair Witch Project",1999,3
the-boondock-saints,"The Boondock Saints",1999,3.5
virus-1999,"Virus",1999,3.5
playing-by-heart,"Playing by Heart",1998,2.5
the-thin-red-line,"The Thin Red Line",1998,5
the-faculty,"The Faculty",1998,3
star-trek-insurrection,"Star Trek: Insurrection",1998,2.5
shakespeare-in-love,"Shakespeare in Love",1998,3
legionnaire,"Legionnaire",1998,2.5
babe-pig-in-the-city,"Babe: Pig in the City",1998,3
enemy-of-the-state,"Enemy of the State",1998,3
a-bugs-life,"A Bug's Life",1998,3.5
i-still-know-what-you-did-last-summer,"I Still Know What You Did Last Summer",1998,2
the-siege,"The Siege",1998,3
meet-joe-black,"Meet Joe Black",1998,2
bride-of-chucky,"Bride of Chucky",1998,3
what-dreams-may-come,"What Dreams May Come",1998,2
a-night-at-the-roxbury,"A Night at the Roxbury",1998,3
urban-legend,"Urban Legend",1998,3
rush-hour,"Rush Hour",1998,3
a-simple-plan,"A Simple Plan",1998,3
ronin,"Ronin",1998,3
very-bad-things,"Very Bad Things",1998,3.5
elizabeth,"Elizabeth",1998,3.5
knock-off,"Knock Off",1998,3
lock-stock-and-two-smoking-barrels,"Lock, Stock and Two Smoking Barrels",1998,3.5
blade,"Blade",1998,3.5
the-avengers,"The Avengers",1998,1
snake-eyes,"Snake Eyes",1998,3.5
the-negotiator,"The Negotiator",1998,3.5
wrongfully-accused,"Wrongfully Accused",1998,1
saving-private-ryan,"Saving Private Ryan",1998,4
the-mask-of-zorro,"The Mask of Zorro",1998,3
theres-something-about-mary,"There's Something About Mary",1998,3.5
small-soldiers,"Small Soldiers",1998,3.5
lethal-weapon-4,"Lethal Weapon 4",1998,4
23,"23",1998,3.5
vampires,"Vampires",1998,2.5
american-history-x,"American History X",1998,4
armageddon,"Armageddon",1998,2.5
the-x-files,"The X-Files",1998,3.5
mulan,"Mulan",1998,3
the-truman-show,"The Truman Show",1998,3.5
night-time,"Night Time",1998,2.5
godzilla-1998,"Godzilla",1998,2
fear-and-loathing-in-las-vegas,"Fear and Loathing in Las Vegas",1998,3.5
deep-impact,"Deep Impact",1998,2.5
the-mighty,"The Mighty",1998,3
merlin,"Merlin",1998,2.5
species-ii,"Species II",1998,1.5
city-of-angels,"City of Angels",1998,3
lost-in-space,"Lost in Space",1998,2.5
us-marshals,"U.S. Marshals",1998,3
the-man-in-the-iron-mask-1998,"The Man in the Iron Mask",1998,3
dark-city-1998,"Dark City",1998,3
sphere,"Sphere",1998,2.5
the-replacement-killers,"The Replacement Killers",1998,3
deep-rising,"Deep Rising",1998,3.5
the-big-lebowski,"The Big Lebowski",1998,3.5
life-is-beautiful,"Life Is Beautiful",1997,3.5
mousehunt,"MouseHunt",1997,3
as-good-as-it-gets,"As Good as It Gets",1997,3
spice-world,"Spice World",1997,1
tomorrow-never-dies,"Tomorrow Never Dies",1997,2.5
scream-2,"Scream 2",1997,2
jackie-brown,"Jackie Brown",1997,3
amistad,"Amistad",1997,3.5
good-will-hunting,"Good Will Hunting",1997,3.5
flubber,"Flubber",1997,1
anastasia-1997,"Anastasia",1997,3
the-man-who-knew-too-little,"The Man Who Knew Too Little",1997,3.5
the-jackal,"The Jackal",1997,2
mortal-kombat-annihilation,"Mortal Kombat: Annihilation",1997,0.5
alien-resurrection,"Alien Resurrection",1997,2.5
starship-troopers,"Starship Troopers",1997,3.5
titanic-1997,"Titanic",1997,4
ballermann-6,"Ballermann 6",1997,2.5
the-devils-advocate,"The Devil's Advocate",1997,3.5
i-know-what-you-did-last-summer,"I Know What You Did Last Summer",1997,2.5
berserk-1997,"Berserk",1997,3.5
wishmaster,"Wishmaster",1997,2.5
boogie-nights,"Boogie Nights",1997,4
cube,"Cube",1997,4
the-game,"The Game",1997,4
mimic,"Mimic",1997,3
gi-jane,"G.I. Jane",1997,2
event-horizon,"Event Horizon",1997,4
cop-land,"Cop Land",1997,3.5
perfect-blue,"Perfect Blue",1997,4
drive,"Drive",1997,3.5
conspiracy-theory,"Conspiracy Theory",1997,4
spawn,"Spawn",1997,2.5
air-force-one,"Air Force One",1997,3
princess-mononoke,"Princess Mononoke",1997,5
bean,"Bean",1997,3.5
contact,"Contact",1997,3
face-off,"Face/Off",1997,2.5
men-in-black,"Men in Black",1997,3
hercules-1997,"Hercules",1997,3
speed-2-cruise-control,"Speed 2: Cruise Control",1997,2
batman-robin,"Batman & Robin",1997,2
con-air,"Con Air",1997,3.5
an-american-werewolf-in-paris,"An American Werewolf in Paris",1997,1
the-lost-world-jurassic-park,"The Lost World: Jurassic Park",1997,3.5
la-confidential,"L.A. Confidential",1997,4.5
austin-powers-international-man-of-mystery,"Austin Powers: International Man of Mystery",1997,3
the-fifth-element,"The Fifth Element",1997,3
volcano,"Volcano",1997,3
breakdown,"Breakdown",1997,3.5
anaconda,"Anaconda",1997,3
double-team,"Double Team",1997,2
the-saint,"The Saint",1997,2
liar-liar,"Liar Liar",1997,2.5
private-parts-1997,"Private Parts",1997,3.5
donnie-brasco,"Donnie Brasco",1997,3.5
dantes-peak,"Dante's Peak",1997,3
mr-nice-guy,"Mr. Nice Guy",1997,3.5
praxis-dr-hasenbein,"Praxis Dr. Hasenbein",1997,3.5
beverly-hills-ninja,"Beverly Hills Ninja",1997,2
the-relic,"The Relic",1997,2.5
seasons-greetings,"Season's Greetings",1996,3
scream,"Scream",1996,3.5
mars-attacks,"Mars Attacks!",1996,2
jerry-maguire,"Jerry Maguire",1996,3
daylight,"Daylight",1996,3
willi-und-die-windzors,"Willi und die Windzors",1996,2.5
star-trek-first-contact,"Star Trek: First Contact",1996,3.5
101-dalmatians,"101 Dalmatians",1996,3
jingle-all-the-way,"Jingle All the Way",1996,2.5
space-jam,"Space Jam",1996,3
romeo-juliet-1996,"Romeo + Juliet",1996,2
thinner,"Thinner",1996,3
the-long-kiss-goodnight,"The Long Kiss Goodnight",1996,3
dark-skies,"Dark Skies",1996,3
last-man-standing-1996,"Last Man Standing",1996,3.5
sleepers,"Sleepers",1996,3.5
the-fan,"The Fan",1996,2.5
escape-from-la,"Escape from L.A.",1996,2
chain-reaction,"Chain Reaction",1996,3
joes-apartment,"Joe's Apartment",1996,3
multiplicity,"Multiplicity",1996,2.5
the-frighteners,"The Frighteners",1996,3.5
striptease,"Striptease",1996,2
independence-day,"Independence Day",1996,3
the-hunchback-of-notre-dame-1996,"The Hunchback of Notre Dame",1996,3
ebola-syndrome,"Ebola Syndrome",1996,2
eraser,"Eraser",1996,2.5
the-rock,"The Rock",1996,3
dragonheart,"DragonHeart",1996,3
spy-hard,"Spy Hard",1996,1.5
mission-impossible,"Mission: Impossible",1996,3.5
crash,"Crash",1996,3.5
twister,"Twister",1996,3.5
the-craft,"The Craft",1996,2.5
barb-wire,"Barb Wire",1996,2.5
tremors-2-aftershocks,"Tremors 2: Aftershocks",1996,3.5
executive-decision,"Executive Decision",1996,3
hellraiser-bloodline,"Hellraiser: Bloodline",1996,2
fargo,"Fargo",1996,4
the-arrival,"The Arrival",1996,2.5
bloodsport-ii,"Bloodsport II",1996,3
trainspotting,"Trainspotting",1996,4.5
police-story-4-first-strike,"Police Story 4: First Strike",1996,3.5
broken-arrow-1996,"Broken Arrow",1996,3
gullivers-travels-1996,"Gulliver's Travels",1996,2.5
white-squall,"White Squall",1996,3
from-dusk-till-dawn,"From Dusk Till Dawn",1996,3.5
bio-dome,"Bio-Dome",1996,1.5
dont-be-a-menace-to-south-central-while-drinking-your-juice-in-the-hood,"Don't Be a Menace to South Central While Drinking Your Juice in the Hood",1996,2
memories,"Memories",1995,3.5
dracula-dead-and-loving-it,"Dracula: Dead and Loving It",1995,2
jumanji,"Jumanji",1995,3
twelve-monkeys,"Twelve Monkeys",1995,3.5
heat-1995,"Heat",1995,5
nick-of-time,"Nick of Time",1995,3.5
toy-story,"Toy Story",1995,3
goldeneye,"GoldenEye",1995,3
money-train,"Money Train",1995,2.5
ace-ventura-when-nature-calls,"Ace Ventura: When Nature Calls",1995,3.5
casino,"Casino",1995,5
sudden-death,"Sudden Death",1995,4
now-and-then,"Now and Then",1995,3
assassins,"Assassins",1995,3
leaving-las-vegas,"Leaving Las Vegas",1995,3
se7en,"Se7en",1995,4.5
hackers,"Hackers",1995,3
screamers-1995,"Screamers",1995,3
strange-days,"Strange Days",1995,3.5
lord-of-illusions,"Lord of Illusions",1995,3
mortal-kombat,"Mortal Kombat",1995,2.5
the-prophecy,"The Prophecy",1995,3.5
virtuosity,"Virtuosity",1995,3
the-net,"The Net",1995,3
waterworld,"Waterworld",1995,3.5
babe,"Babe",1995,4.5
the-indian-in-the-cupboard,"The Indian in the Cupboard",1995,3
under-siege-2-dark-territory,"Under Siege 2: Dark Territory",1995,3
species,"Species",1995,2.5
clueless,"Clueless",1995,3
mighty-morphin-power-rangers-the-movie,"Mighty Morphin Power Rangers: The Movie",1995,2.5
judge-dredd,"Judge Dredd",1995,3
apollo-13,"Apollo 13",1995,3.5
pocahontas,"Pocahontas",1995,3.5
batman-forever,"Batman Forever",1995,2
congo,"Congo",1995,2.5
la-haine,"La Haine",1995,3.5
casper,"Casper",1995,3.5
johnny-mnemonic,"Johnny Mnemonic",1995,2.5
desperado,"Desperado",1995,3
braveheart,"Braveheart",1995,5
die-hard-with-a-vengeance,"Die Hard With a Vengeance",1995,3.5
the-langoliers,"The Langoliers",1995,1
crimson-tide,"Crimson Tide",1995,3.5
french-kiss,"French Kiss",1995,2.5
friday,"Friday",1995,3.5
crying-freeman,"Crying Freeman",1995,3.5
fist-of-the-north-star-1995,"Fist of the North Star",1995,1
while-you-were-sleeping,"While You Were Sleeping",1995,3.5
bad-boys-1995,"Bad Boys",1995,2.5
outbreak,"Outbreak",1995,3.5
the-quick-and-the-dead-1995,"The Quick and the Dead",1995,3.5
the-usual-suspects,"The Usual Suspects",1995,3.5
rumble-in-the-bronx,"Rumble in the Bronx",1995,3
tales-from-the-crypt-demon-knight,"Tales from the Crypt: Demon Knight",1995,3
legends-of-the-fall,"Legends of the Fall",1994,3
nell,"Nell",1994,3
street-fighter,"Street Fighter",1994,2
rihie-rih,"Ri¢hie Ri¢h",1994,2
drop-zone,"Drop Zone",1994,3
dumb-and-dumber,"Dumb and Dumber",1994,3.5
star-trek-generations,"Star Trek: Generations",1994,2.5
miracle-on-34th-street-1994,"Miracle on 34th Street",1994,2.5
voll-normaaal,"Voll Normaaal",1994,2.5
interview-with-the-vampire,"Interview with the Vampire",1994,4.5
double-dragon,"Double Dragon",1994,2
tammy-and-the-t-rex,"Tammy and the T-Rex",1994,2.5
death-machine,"Death Machine",1994,3
stargate,"Stargate",1994,3
the-neverending-story-iii,"The NeverEnding Story III",1994,2
wes-cravens-new-nightmare,"Wes Craven's New Nightmare",1994,2.5
the-specialist,"The Specialist",1994,2
the-river-wild,"The River Wild",1994,3
ed-wood,"Ed Wood",1994,4.5
timecop,"Timecop",1994,3.5
leon-the-professional,"Léon: The Professional",1994,4.5
the-shawshank-redemption,"The Shawshank Redemption",1994,5
milk-money,"Milk Money",1994,2.5
natural-born-killers,"Natural Born Killers",1994,3.5
in-the-mouth-of-madness,"In the Mouth of Madness",1994,3.5
street-fighter-ii-the-animated-movie,"Street Fighter II: The Animated Movie",1994,3.5
clear-and-present-danger,"Clear and Present Danger",1994,3
the-mask-1994,"The Mask",1994,2.5
the-client,"The Client",1994,2
true-lies,"True Lies",1994,3.5
the-shadow-1994,"The Shadow",1994,2.5
blown-away-1994,"Blown Away",1994,3.5
forrest-gump,"Forrest Gump",1994,5
the-lion-king,"The Lion King",1994,4
speed,"Speed",1994,3.5
the-flintstones,"The Flintstones",1994,1
pulp-fiction,"Pulp Fiction",1994,4
maverick,"Maverick",1994,3.5
shallow-grave,"Shallow Grave",1994,3
three-colours-red,"Three Colours: Red",1994,3.5
the-crow,"The Crow",1994,4
the-stand,"The Stand",1994,3
no-escape-1994,"No Escape",1994,3.5
surviving-the-game,"Surviving the Game",1994,2.5
naked-gun-33-the-final-insult,"Naked Gun 33⅓: The Final Insult",1994,3
the-silence-of-the-hams,"The Silence of the Hams",1994,1.5
the-chase,"The Chase",1994,2.5
on-deadly-ground,"On Deadly Ground",1994,1.5
the-getaway-1994,"The Getaway",1994,2
ace-ventura-pet-detective,"Ace Ventura: Pet Detective",1994,3.5
hellbound,"Hellbound",1994,2.5
tombstone,"Tombstone",1993,3
the-cave-of-the-golden-rose-3,"The Cave of the Golden Rose 3",1993,3
beethovens-2nd,"Beethoven's 2nd",1993,2
philadelphia,"Philadelphia",1993,3.5
waynes-world-2,"Wayne's World 2",1993,3
little-buddha,"Little Buddha",1993,2
schindlers-list,"Schindler's List",1993,5
mrs-doubtfire,"Mrs. Doubtfire",1993,3.5
texas-doc-snyder-halt-die-welt-in-atem,"Texas - Doc Snyder hält die Welt in Atem",1993,3.5
carlitos-way,"Carlito's Way",1993,4
the-house-of-the-spirits,"The House of the Spirits",1993,2.5
fearless,"Fearless",1993,4
ticks,"Ticks",1993,3
the-nightmare-before-christmas,"The Nightmare Before Christmas",1993,3.5
demolition-man,"Demolition Man",1993,3.5
return-of-the-living-dead-iii,"Return of the Living Dead III",1993,2.5
kaspar-hauser,"Kaspar Hauser",1993,3
a-bronx-tale,"A Bronx Tale",1993,3
true-romance,"True Romance",1993,4
the-wrong-trousers,"The Wrong Trousers",1993,3
the-age-of-innocence,"The Age of Innocence",1993,3
needful-things,"Needful Things",1993,3.5
only-the-strong,"Only the Strong",1993,3
the-man-without-a-face,"The Man Without a Face",1993,3
the-meteor-man,"The Meteor Man",1993,3
godzilla-vs-mechagodzilla-ii,"Godzilla vs. Mechagodzilla II",1993,2.5
the-fugitive-1993,"The Fugitive",1993,4
coneheads,"Coneheads",1993,3
free-willy,"Free Willy",1993,2.5
kalifornia,"Kalifornia",1993,3.5
the-firm-1993,"The Firm",1993,2.5
last-action-hero,"Last Action Hero",1993,3.5
dennis-the-menace,"Dennis the Menace",1993,2.5
jurassic-park,"Jurassic Park",1993,3
super-mario-bros,"Super Mario Bros.",1993,2
menace-ii-society,"Menace II Society",1993,4
hot-shots-part-deux,"Hot Shots! Part Deux",1993,3.5
cliffhanger,"Cliffhanger",1993,4
warlock-the-armageddon,"Warlock: The Armageddon",1993,3
hard-target,"Hard Target",1993,3
the-dark-half,"The Dark Half",1993,3
boiling-point-1993,"Boiling Point",1993,2
benny-joon,"Benny & Joon",1993,3.5
indecent-proposal,"Indecent Proposal",1993,3.5
teenage-mutant-ninja-turtles-iii,"Teenage Mutant Ninja Turtles III",1993,2
time-runner,"Time Runner",1993,1
fire-in-the-sky,"Fire in the Sky",1993,3.5
falling-down,"Falling Down",1993,2.5
kein-pardon,"Kein Pardon",1993,4.5
alien-intruder,"Alien Intruder",1993,0.5
groundhog-day,"Groundhog Day",1993,3.5
national-lampoons-loaded-weapon-1,"National Lampoon's Loaded Weapon 1",1993,3.5
homeward-bound-the-incredible-journey,"Homeward Bound: The Incredible Journey",1993,3.5
the-visitors,"The Visitors",1993,2
robocop-3,"RoboCop 3",1993,1.5
nowhere-to-run,"Nowhere to Run",1993,3
alive,"Alive",1993,3.5
nemesis,"Nemesis",1992,2
scent-of-a-woman,"Scent of a Woman",1992,3
the-cave-of-the-golden-rose-2-1992,"The Cave of the Golden Rose 2",1992,3
sidekicks,"Sidekicks",1992,2.5
forever-young,"Forever Young",1992,3
home-alone-2-lost-in-new-york,"Home Alone 2: Lost in New York",1992,3.5
bram-stokers-dracula,"Bram Stoker's Dracula",1992,4
aladdin,"Aladdin",1992,4
passenger-57,"Passenger 57",1992,3.5
fortress-1992,"Fortress",1992,3.5
army-of-darkness,"Army of Darkness",1992,4
under-siege,"Under Siege",1992,3.5
innocent-blood,"Innocent Blood",1992,2.5
candyman,"Candyman",1992,3.5
el-mariachi,"El Mariachi",1992,3
live-wire,"Live Wire",1992,3
go-trabi-go-2-those-were-the-days-of-the,"Go Trabi Go 2: Those Were the Days of the Wild East",1992,2.5
1492-conquest-of-paradise,"1492: Conquest of Paradise",1992,3
otto-the-romance-film,"Otto - The Romance Film",1992,2.5
buffy-the-vampire-slayer,"Buffy the Vampire Slayer",1992,3
honey-i-blew-up-the-kid,"Honey, I Blew Up the Kid",1992,2.5
cool-world,"Cool World",1992,2
universal-soldier,"Universal Soldier",1992,3.5
batman-returns,"Batman Returns",1992,4.5
porco-rosso,"Porco Rosso",1992,4
braindead-1992,"Braindead",1992,4.5
flodder-does-manhattan,"Flodder Does Manhattan!",1992,2.5
sister-act,"Sister Act",1992,3.5
far-and-away,"Far and Away",1992,3
alien-3,"Alien³",1992,3.5
lethal-weapon-3,"Lethal Weapon 3",1992,4
dust-devil,"Dust Devil",1992,3
split-second-1992,"Split Second",1992,3
hard-boiled,"Hard Boiled",1992,4
newsies,"Newsies",1992,2
beethoven,"Beethoven",1992,2.5
the-lawnmower-man,"The Lawnmower Man",1992,2
stop-or-my-mom-will-shoot,"Stop! Or My Mom Will Shoot",1992,2
double-trouble-1992,"Double Trouble",1992,2
waynes-world,"Wayne's World",1992,3.5
final-analysis,"Final Analysis",1992,2.5
shining-through,"Shining Through",1992,3
reservoir-dogs,"Reservoir Dogs",1992,3.5
kuffs,"Kuffs",1992,2
fried-green-tomatoes,"Fried Green Tomatoes",1991,3.5
the-cave-of-the-golden-rose,"The Cave of the Golden Rose",1991,3.5
jfk,"JFK",1991,4
naked-lunch,"Naked Lunch",1991,3.5
the-last-boy-scout,"The Last Boy Scout",1991,4.5
star-trek-vi-the-undiscovered-country,"Star Trek VI: The Undiscovered Country",1991,3.5
my-girl,"My Girl",1991,3
the-addams-family,"The Addams Family",1991,3
curly-sue,"Curly Sue",1991,2
cape-fear-1991,"Cape Fear",1991,3
suburban-commando,"Suburban Commando",1991,2.5
ricochet,"Ricochet",1991,3
manta-manta,"Manta, Manta",1991,3
american-shaolin,"American Shaolin",1991,2
beauty-and-the-beast-1991,"Beauty and the Beast",1991,3.5
manta-der-film,"Manta - Der Film",1991,1.5
freddys-dead-the-final-nightmare,"Freddy's Dead: The Final Nightmare",1991,1.5
once-upon-a-time-in-china,"Once Upon a Time in China",1991,3.5
hot-shots,"Hot Shots!",1991,3.5
doc-hollywood,"Doc Hollywood",1991,3
double-impact,"Double Impact",1991,3
bill-teds-bogus-journey,"Bill & Ted's Bogus Journey",1991,2
point-break,"Point Break",1991,4
problem-child-2,"Problem Child 2",1991,1
terminator-2-judgment-day,"Terminator 2: Judgment Day",1991,5
the-naked-gun-2-the-smell-of-fear,"The Naked Gun 2½: The Smell of Fear",1991,3.5
the-rocketeer,"The Rocketeer",1991,3
robin-hood-prince-of-thieves,"Robin Hood: Prince of Thieves",1991,4
beastmaster-2-through-the-portal-of-time,"Beastmaster 2: Through the Portal of Time",1991,3
karate-warrior-3,"Karate Warrior 3",1991,1
backdraft,"Backdraft",1991,3
hudson-hawk,"Hudson Hawk",1991,2.5
thelma-louise,"Thelma & Louise",1991,3.5
stone-cold,"Stone Cold",1991,3
driving-me-crazy-1991,"Driving Me Crazy",1991,2.5
boyz-n-the-hood,"Boyz n the Hood",1991,3.5
wedlock,"Wedlock",1991,3.5
oscar-1991,"Oscar",1991,1.5
hook,"Hook",1991,3
teenage-mutant-ninja-turtles-ii-the-secret-of-the-ooze,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",1991,2.5
superstau,"Superstau",1991,3
the-hard-way-1991,"The Hard Way",1991,3.5
pappa-ante-portas,"Pappa ante Portas",1991,3.5
king-ralph,"King Ralph",1991,3
operation-condor,"Operation Condor",1991,3.5
my-own-private-idaho,"My Own Private Idaho",1991,2.5
the-silence-of-the-lambs,"The Silence of the Lambs",1991,5
go-trabi-go,"Go Trabi Go",1991,2.5
highlander-ii-the-quickening,"Highlander II: The Quickening",1991,2.5
the-refrigerator,"The Refrigerator",1991,2
takeshita-performance-2-godzilla-vs-mito-komon,"Takeshita Performance 2: Godzilla vs Mito Komon",1991,3.5
the-russia-house,"The Russia House",1990,2
kindergarten-cop,"Kindergarten Cop",1990,3.5
the-godfather-part-iii,"The Godfather Part III",1990,3
